x1,x2,x3,x4,y
65.35895854646095,313.5422893119469,0.9502828643490245,5.821914014279982,305.1189906280306
87.24745351820353,472.53635720558987,0.040709624769089126,4.971944613457058,89.52507529492357
23.313219734837997,1500.755073424792,0.20708234438674689,8.424695335824087,311.57108387389445
39.21541278088413,423.4030931022429,0.74353941459214,1.6958208096995455,317.1323715147589
88.53372043807506,1681.9304421040777,0.9311434346775108,5.154309530449078,1568.8323473433115
2.898165938687125,1729.9314783868117,0.33963768363528857,8.066871938888038,587.6002965867647
36.18770676075618,183.01369031646016,0.855058253240408,7.572535081404924,160.64165740527014
76.56829941452386,1030.836232252073,0.8850929366105996,10.041976153973623,915.5294622761352
1.0421700558954194,247.46169130474755,0.2446292097597853,2.3330475245148476,60.61714563395576
69.79251004097192,776.1824252320934,0.8831221914041427,2.81007510273703,688.8699543007434
43.24991717920135,155.30295343665992,0.6914378616888425,5.696906520358368,115.81199427141176
12.822218965364772,1581.7770308893355,0.9182036244711153,1.7312099367876845,1452.3573661033467
4.54479432300452,842.1287475528931,0.6017209299004594,4.102270339656002,506.65617232419146
68.19082419851493,467.11347932101853,0.5196042972235347,6.6598883056907034,252.34969821215114
44.1167392587577,350.37932087482363,0.21354319113746278,2.33371892106143,86.84198336506617
32.22967014983108,507.7482884005925,0.5274981560198206,6.659711619765536,269.76687627893034
43.82252847860598,651.4838951684961,0.559640810692266,9.653455811845067,367.0468871884214
84.72828773752214,301.79686677023426,0.3163194839742879,5.094786588012881,127.56505816923803
68.70890139224495,1272.855060656724,0.44619794415216374,5.203220780992133,571.9461998046527
80.26305910699382,1005.5645390193679,0.9235004894140457,1.6190753722469144,932.1473772309747
36.75834533388069,1710.9344865266398,0.6991039483608943,9.909755799272393,1196.7268596158062
25.355271839494954,1310.9052314700782,0.20349443490120078,6.375118237365566,268.0875537599413
23.694300372696752,838.7295986336984,0.798024513521925,4.084091648402753,669.9008902460225
62.15166285021906,843.8852603543979,0.9133237054420863,7.586859031511709,773.1613985219655
65.36314481152222,711.2504423652176,0.5229415672031045,1.450873123244575,377.63979533396486
9.430966190368961,1631.2353556319422,0.0730445013985126,10.294173545410587,119.59297309105293
71.70151371222514,1142.2877502916062,0.7549897141156995,2.416699089686273,865.3270557967489
79.38221976974498,1310.7027335653058,0.5414392806173846,5.825844931634286,714.1353981942144
47.64776103724863,854.315507096095,0.8160700624071425,3.743514933536939,698.7932977029985
6.196200767784122,1694.4308709080901,0.458118129915735,8.578920644633033,776.2430029035287
68.11586028027742,1010.7273929168514,0.1328324895589963,3.532056348255165,150.69209175714505
44.38555930724907,1038.4532991775584,0.8138643546418699,4.178283362648987,846.2631521187559
39.70450931740043,1579.8676413782666,0.8254162078009137,2.0668708302947216,1304.533797266697
15.977587556820993,1189.513920008698,0.569064213493688,10.84083673225108,677.2161174969044
